tags|intent
adjust###B-action the###O <attribute>###B-attribute value###O for###O the###B-refer giraffe###I-refer on###I-refer the###I-refer far###I-refer left###I-refer to###O <value>###B-value|adjust
give###B-action the###B-refer vase###I-refer on###I-refer the###I-refer right###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer elephant###I-refer on###I-refer the###I-refer right###I-refer by###O a###O value###O of###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer laptop###I-refer in###I-refer back###I-refer|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer apple###I-refer in###I-refer the###I-refer very###I-refer center###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer umbrella###I-refer to###I-refer the###I-refer lower###I-refer left###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer white###I-refer mouse###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer left###I-refer elephant###I-refer to###O <value>###B-value|adjust
change###B-action <attribute>###B-attribute on###O right###B-refer pair###I-refer to###O <value>###B-value|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer face###I-refer of###I-refer the###I-refer top###I-refer cat###I-refer by###O <value>###B-value .###O|adjust
the###O <attribute>###B-attribute of###O the###B-refer knife###I-refer on###I-refer the###I-refer left###I-refer needs###O to###O be###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer far###I-refer right###I-refer glass###I-refer that###I-refer is###I-refer half###I-refer off###I-refer screen###I-refer to###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer zebra###I-refer by###O a###O value###O of###O <value>###B-value|adjust
give###B-action the###B-refer meter###I-refer to###I-refer the###I-refer right###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer dark###I-refer blue###I-refer umbrella###I-refer to###O <value>###B-value|adjust
edit###B-action the###B-refer broccoli###I-refer in###I-refer the###I-refer top###I-refer left###I-refer basket###I-refer so###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer bottom###I-refer cell###I-refer phone###I-refer to###O <value>###B-value|adjust
edit###B-action the###B-refer red###I-refer car###I-refer on###I-refer the###I-refer far###I-refer right###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer couch###I-refer that###I-refer is###I-refer cutoff###I-refer by###O a###O value###O of###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer red###I-refer traffic###I-refer light###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer top###I-refer hot###I-refer dog###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer pope###I-refer on###I-refer the###I-refer left###I-refer closest###I-refer to###I-refer us###I-refer to###O a###O value###O of###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer peeled###I-refer orange###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer horse###I-refer in###I-refer the###I-refer front###I-refer to###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer fire###I-refer hydrant###I-refer under###I-refer the###I-refer bees###I-refer by###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer bat###I-refer in###I-refer front###I-refer by###O <value>###B-value|adjust
the###B-refer plant###I-refer in###I-refer front###I-refer of###I-refer the###I-refer cat###I-refer needs###O a###O <attribute>###B-attribute change###B-action to###O a###O value###O of###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer sculpture###I-refer by###O <value>###B-value|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer swarm###I-refer of###I-refer bees###I-refer by###O <value>###B-value .###O|adjust
<attribute>###B-attribute on###O left###B-refer knife###I-refer is###O <value>###B-value .###O|adjust
edit###B-action the###B-refer book###I-refer in###I-refer the###I-refer baby###I-refer 's###I-refer hand###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer traffic###I-refer light###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer skis###I-refer at###I-refer the###I-refer top###I-refer of###I-refer the###I-refer picture###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer parking###I-refer meter###I-refer to###O a###O value###O of###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute of###O the###B-refer green###I-refer fan###I-refer bottom###I-refer right###I-refer to###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O flag###B-refer to###I-refer the###I-refer left###I-refer with###I-refer blue###I-refer square###I-refer and###I-refer yellow###I-refer circle###I-refer .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer sandwich###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer scissors###I-refer on###I-refer the###I-refer right###I-refer to###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer utensil###I-refer in###I-refer the###I-refer bowl###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer third###I-refer racket###I-refer back###I-refer by###O <value>###B-value|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer dog###I-refer closest###I-refer to###I-refer the###I-refer lady###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer bear###I-refer by###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer right###I-refer rectangular###I-refer black###I-refer object###I-refer to###O the###O value###O of###O <value>###B-value|adjust
the###B-refer bed###I-refer on###I-refer the###I-refer right###I-refer needs###O <attribute>###B-attribute changed###B-action by###O a###O value###O of###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer medium###I-refer size###I-refer vase###I-refer in###I-refer the###I-refer middle###I-refer left###I-refer edge###I-refer to###O the###O value###O of###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer farthest###I-refer left###I-refer tie###I-refer by###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer blue###I-refer umbrella###I-refer that###I-refer is###I-refer fully###I-refer shown###I-refer to###O <value>###B-value|adjust
apply###B-action <value>###B-value <attribute>###B-attribute to###O center###B-refer keyboard###I-refer|adjust
give###B-action the###B-refer first###I-refer truck###I-refer with###I-refer a###I-refer white###I-refer stripe###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer front###I-refer cupcake###I-refer with###I-refer the###I-refer top###I-refer bow###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer skiis###I-refer to###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer red###I-refer mouse###I-refer to###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer fork###I-refer on###I-refer the###I-refer far###I-refer right###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer spoon###I-refer with###I-refer the###I-refer purple###I-refer label###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer zebra###I-refer to###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer glass###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer white###I-refer side###I-refer of###I-refer the###I-refer fridge###I-refer to###O <value>###B-value|adjust
modify###B-action the###O <attribute>###B-attribute for###O the###B-refer lower###I-refer bed###I-refer by###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer right###I-refer keyboard###I-refer by###O <value>###B-value .###O|adjust
give###B-action the###B-refer tennis###I-refer racket###I-refer on###I-refer the###I-refer right###I-refer <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer books###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value the###B-refer large###I-refer black###I-refer truck###I-refer under###I-refer the###I-refer word###I-refer blvd###I-refer in###I-refer the###I-refer sign###I-refer .###O|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer underside###I-refer of###I-refer the###I-refer bed###I-refer to###O a###O value###O of###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute for###O the###B-refer bananas###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value .###O|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O white###B-refer board###I-refer with###I-refer circle###I-refer x###I-refer symbol###I-refer ,###I-refer and###I-refer the###I-refer oslo###I-refer board###I-refer above###I-refer it###I-refer .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer left###I-refer cupcake###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer left###I-refer basket###I-refer of###I-refer broccoli###I-refer to###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer fork###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
